category,headline,authors,link,short_description,date
WORLD NEWS,Time Is Running Out For Syria's Besieged Communities,Jesselyn Cook,https://www.huffingtonpost.com/entry/syria-besieged-communities_us_5a316982e4b091ca2684d1ba,"The sieges ""are testaments to the impotence of the international community,” a new Siege Watch report states.",2017-12-14
WORLD NEWS,Justin Trudeau Posted A Great Throwback Photo For World Teachers' Day,Doha Madani,https://www.huffingtonpost.com/entry/justin-trudeau-world-teacher-day_us_59d6e166e4b072637c430f1a,"The prime minister reminisced about his time as a schoolteacher in this ""gem"" of a picture.",2017-10-06
WORLD NEWS,"Brutal U.N. Report: Myanmar Army Driving Rohingya From Homes, Preventing Return","Stephanie Nebehay, Reuters",https://www.huffingtonpost.com/entry/myanmar-rohingya-prevent-return_us_59de9711e4b0eb18af060e11,"Myanmar security forces are torching homes, crops and villages to prevent Rohingya from returning, the U.N. human rights office said.",2017-10-11
WORLD NEWS,How Brazil's 'Lord Of Guns' Armed Rio's Drug War With U.S. Weapons,Travis Waldron,https://www.huffingtonpost.com/entry/weapon-smuggling-us-brazil_us_5aa053d8e4b0d4f5b66d14e8,"Weak U.S. laws mean it’s not just our guns being trafficked; it’s our gun violence, too.",2018-03-08
WORLD NEWS,ISIS Raises The Stakes In Egypt After Deadly Sinai Mosque Attack,"Yusri Mohamed and Mahmoud Mourad, Reuters",https://www.huffingtonpost.com/entry/sinai-mosque-attack-egypt_us_5a1ad6b4e4b0cee6c05048aa,More than 300 people were killed in the attack at Al Rawdah mosque.,2017-11-26
WORLD NEWS,"North Korea Threatens Again To Call Off Trump Summit, Warns Of ‘Nuclear Showdown’",Dominique Mosbergen,https://www.huffingtonpost.com/entry/north-korea-trump-summit-nuclear-showdown_us_5b063d21e4b0784cd2b1247e,"A top Pyongyang official lambasted ""political dummy"" Mike Pence and cautioned the U.S. against making ""ignorant"" remarks.",2018-05-24
WORLD NEWS,Trump’s 'New' Strategy In Afghanistan Is Doomed To Fail,"Alon Ben-Meir, ContributorSenior Fellow, Center for Global Affairs, NYU",https://www.huffingtonpost.com/entry/trumps-new-strategy-in-afghanistan-is-doomed-to_us_599db3cce4b056057bddd020,"President Trump’s new strategy that would presumably win the war against the Taliban in Afghanistan is doomed to fail, just",2017-08-23
WORLD NEWS,Mexico Tour Bus Crash Kills At Least 12,Nina Golgowski,https://www.huffingtonpost.com/entry/mexico-tour-bus-crash_us_5a3a62dce4b0b0e5a79e99ec,Five American cruise ship passengers were reportedly among those killed in the excursion.,2017-12-20
WORLD NEWS,British Defense Secretary Michael Fallon Resigns Following Allegations Of Harassment,Jesselyn Cook,https://www.huffingtonpost.com/entry/british-defense-secretary-resigns_us_59fa2ac7e4b0415a42094563,He's the first member of Parliament to step down in the midst of a growing sexual harassment scandal in Westminster.,2017-11-01
WORLD NEWS,Syrian Refugees Return From Lebanon Only To Flee War Yet Again,"Abby Sewell, Refugees Deeply",https://www.huffingtonpost.com/entry/syrian-refugees-return-from-lebanon-only-to-flee-war-yet-again_us_59e263d6e4b03a7be580fff6,,2017-10-14
WORLD NEWS,How The U.K. Government Ignored Offers To Take In More Lone Children,"Finbar Anderson, Refugees Deeply",https://www.huffingtonpost.com/entry/how-the-uk-government-ignored-offers-to-take-in-more-lone-children_us_5978f6dfe4b0da64e87619fb,British charity Help Refugees is taking the U.K. government to court over its failure to take in more unaccompanied children,2017-07-26
WORLD NEWS,Death Toll Rises To 305 In Attack On Egypt Mosque,"Omar Fahmy and Patrick Markey, Reuters",https://www.huffingtonpost.com/entry/death-toll-rises-in-attack-on-egypt-mosque_us_5a19b672e4b0d4906caf1632,"No group has claimed responsibility, but officials said gunmen brandished an Islamic State flag.",2017-11-25
WORLD NEWS,Report: More Than 200 Killed In North Korean Tunnel Collapse Following Nuclear Test,,https://www.huffingtonpost.com/entry/north-korea-tunnel-collapse_us_59f85798e4b0aec1467a9a46,The blast likely caused tremors and landslides.,2017-10-31
WORLD NEWS,Canada Grapples With Its Own Deluge Of #MeToo Allegations,Jesselyn Cook,https://www.huffingtonpost.com/entry/canada-sexual-misconduct-scandals_us_5a74b81de4b06ee97af26d28,Parliament is fast-tracking a new workplace harassment bill after a number of political leaders were forced to resign over alleged misconduct in recent weeks.,2018-02-04
WORLD NEWS,'I'm So Sorry': When Indian Advertisements Turn Around Sexism,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/im-so-sorry-when-indian-advertisements-turn-around_us_5947d85be4b024b7e0df4dd7,"Michelle Mielly, Grenoble École de Management (GEM) and Nandita Sood Perret Social marketing in India has become increasingly",2017-06-19
WORLD NEWS,China Unveils World's Largest Carbon Market,Dominique Mosbergen,https://www.huffingtonpost.com/entry/china-carbon-market_us_5a38c978e4b0860bf4aab4b8,The move shows China is taking the lead on climate change as the U.S. retreats.,2017-12-19
WORLD NEWS,Pakistani Interior Minister Ahsan Iqbal Shot By Gunman Linked To New Religious Party,"Mubasher Bukhari and Asif Shahzad, Reuters",https://www.huffingtonpost.com/entry/pakistan-ahsan-iqbal-assassination-attempt_us_5af00141e4b041fd2d283554,A motive for the attack has not been released.,2018-05-07
WORLD NEWS,"Avalanche Engulfs Skiers At Japanese Resort, Killing 1","By Elaine Lies, Reuters",https://www.huffingtonpost.com/entry/avalanche-volcano-japan_us_5a66e0b8e4b0e5630072e6cc,The avalanche was sparked by an erupting volcano.,2018-01-23
WORLD NEWS,Memories Of The Future: On The Anniversary Of The Balfour Declaration,"His Royal Highness Prince El Hassan bin Talal, ContributorMember of the Jordanian royal family",https://www.huffingtonpost.com/entry/the-anniversary-of-balfour-declaration_us_59fb1a70e4b0b0c7fa3866f7,"“A historian can record what went wrong, but – in his feckless and unhelpful way – he’s not necessarily there to tell them",2017-11-02
WORLD NEWS,Mexico's Earthquake Triggered A Deadly Collapse At A Primary School,Willa Frej,https://www.huffingtonpost.com/entry/school-mexico-city-earthquake_us_59c21525e4b087fdf509138d,Rescuers have spent days searching for survivors.,2017-09-20
WORLD NEWS,"Ravaged By Climate Change, The Great Barrier Reef May Never Be The Same",Dominique Mosbergen,https://www.huffingtonpost.com/entry/great-barrier-reef-bleaching-decline_us_592d2d23e4b053f2d2add8ac,"The decline of the iconic reef is now inevitable, experts say.",2017-06-01
WORLD NEWS,Lions Kill And Eat Suspected Poacher,Ed Mazza,https://www.huffingtonpost.com/entry/lions-kill-suspected-poacher_us_5a829010e4b0892a03526549,"The lions ""just left his head and some remains.""",2018-02-13
WORLD NEWS,Years-Long Truces End As Government Tightens Control On Damascus,"Hiba Dlewati, Syria Deeply",https://www.huffingtonpost.com/entry/years-long-truces-end-as-government-tightens-control-on-damascus_us_592db9a8e4b055a197cd7a37,The recent government offensive against three rebel-held districts in Damascus is the first step in a major push to pressure,2017-05-30
WORLD NEWS,Legal Systems Have Reinforced Discrimination Against Leprosy,"Yohei Sasakawa, ContributorWHO Goodwill Ambassador for Leprosy Elimination/Chairman, The ...",https://www.huffingtonpost.com/entry/legal-systems-have-reinforced-discrimination-against_us_597008fde4b0f68541cd627f,"With the development of effective medicine to treat leprosy in the 1980s, the number of patients greatly declined in many",2017-07-20
WORLD NEWS,U.S. Vetoes U.N. Call To Withdraw Trump's Decision On Jerusalem,,https://www.huffingtonpost.com/entry/trump-jerusalem-un_us_5a38236de4b0860bf4aa5818,The move further isolated the United States.,2017-12-18
WORLD NEWS,"Korean Leaders Call For 'Complete Denuclearization' Of The Peninsula, End Of Korean War",Nick Visser,https://www.huffingtonpost.com/entry/kim-jong-un-crosses-north-korea_us_5ae271b0e4b02baed1b88096,"""The two leaders declare before our people of 80 million and the entire world there will be no more war on the Korean peninsula and a new age of peace has begun,"" the declaration said.",2018-04-27
WORLD NEWS,"Boko Haram Killings Doubled In Past 5 Months, Amnesty International Reports",,https://www.huffingtonpost.com/entry/boko-haram-killings_us_59ae7648e4b0354e440c482a,The Islamist militant group has killed more than 380 civilians in Nigeria and Cameroon since April.,2017-09-05
WORLD NEWS,"Trump Calls North Korea A 'Big Problem,' But Claims It Will Be Resolved",,https://www.huffingtonpost.com/entry/trump-north-korea_us_5927f43be4b0df34c35b3695,North Korea’s growing nuclear and missile threat is seen as a major security challenge for the president.,2017-05-26
WORLD NEWS,Baghdad Bomb Blasts Kill 20 And Wound 80 During Ramadan,,https://www.huffingtonpost.com/entry/baghdad-bombings_us_592d4150e4b053f2d2adf22a,The attackers struck during the Muslim holy month of Ramadan when many people stay up past midnight and eat out to prepare for the next day’s fast.,2017-05-30
WORLD NEWS,Health Emergency Declared In New Delhi As Toxic Smog Blankets The City,Jesselyn Cook,https://www.huffingtonpost.com/entry/delhi-health-emergency-smog_us_5a0323d6e4b04e96f0c6fe5a,"“Delhi has become a gas chamber,"" a senior Indian official warned this week.",2017-11-08
WORLD NEWS,Saudi Women Allowed Inside Sports Stadiums In Small Advance For Women’s Rights,Sarah Ruiz-Grossman,https://www.huffingtonpost.com/entry/saudi-women-allowed-sports-stadiums_us_59f74e0ce4b0aec146790e5c,The country lifted its ban on female drivers last month.,2017-10-30
WORLD NEWS,"Prince Harry, Meghan Markle's First Official Post-Engagement Event Will Be Nod To Diana",Jenna Amatulli,https://www.huffingtonpost.com/entry/prince-harry-meghan-markle-first-official-event-of-engagement-princess-diana_us_5a1eca9be4b0cb0e917d2376,The couple will meet with people living with HIV and AIDS on World AIDS Day.,2017-11-29
WORLD NEWS,Over 100 Nigerian Schoolgirls Missing After New Boko Haram Attack,,https://www.huffingtonpost.com/entry/nigeria-boko-haram-schoolgirls_us_5a9415a4e4b03b55731e2b69,"The country's president called the incident a ""national disaster.""",2018-02-26
WORLD NEWS,Social Media Sites In Germany Can Now Be Fined Millions For Not Deleting Hate Speech,Dominique Mosbergen,https://www.huffingtonpost.com/entry/germany-hate-speech-law_us_5a4b4283e4b025f99e1d2349,"A new law took effect on Jan. 1, affecting Facebook, Twitter, Google, YouTube, Snapchat and Instagram.",2018-01-02
WORLD NEWS,Israel Blamed For Striking Syria After Suspected Chemical Attack,Nick Visser and Willa Frej,https://www.huffingtonpost.com/entry/syria-air-base-strike_us_5acad7d0e4b07a3485e60aaa,Several western countries including the U.S. denied any involvement.,2018-04-09
WORLD NEWS,2013 Syrian Gas Attack Survivor: Whole World 'Should Be Ashamed',Hayley Miller,https://www.huffingtonpost.com/entry/syria-chemical-attack-survivor_us_5acb59d8e4b0337ad1e9fb04,"Kassem Eid, a Palestinian Syrian rebel, called on U.N. Ambassador Nikki Haley to resign over Saturday's massacre.",2018-04-09
WORLD NEWS,Nova Scotia Plans To Sell Weed In Liquor Stores,Dominique Mosbergen,https://www.huffingtonpost.com/entry/nova-scotia-marijuana-liquor-stores_us_5a2d4570e4b0a290f051792f,The province's sole alcohol distributor will sell pot in some of its stores and online.,2017-12-10
WORLD NEWS,More Than 60 Migrants Reported Dead After Boat Sinks In Mediterranean,,https://www.huffingtonpost.com/entry/migrants-dead-mediterranean_us_5a5496e3e4b0efe47ebc63e6,Eight members of one family drowned.,2018-01-09
WORLD NEWS,Syrian Bombardment Of Rebel-Held Town Kills Family Of 9,"By Tom Perry, Reuters",https://www.huffingtonpost.com/entry/ghouta-syria-bombing-post-ceaseifre_us_5a93f0abe4b01e9e56bd92da,"Several people also suffered symptoms consistent with chlorine gas exposure, killing one child, after an explosion.",2018-02-26
WORLD NEWS,Poland Passes Law That EU Says Threatens Country's Democracy,Nick Robins-Early,https://www.huffingtonpost.com/entry/poland-controversial-judicial-bill_us_5970bad2e4b0aa14ea7805be,The new bill gives the ruling nationalist party extensive powers over the courts.,2017-07-22
WORLD NEWS,"U.S. Should Host 2022 World Cup, Not Qatar","Dr. Majid Rafizadeh, ContributorPresident of the International American Council and Board Memb...",https://www.huffingtonpost.com/entry/us-should-host-2022-world-cup-not-qatar_us_594eee86e4b0326c0a8d0909,Qatar won the bid to host the 2022 FIFA World Cup. Qatar’s victory came amid controversies concerning bribery and corruption,2017-06-24
WORLD NEWS,Netanyahu's Bombastic Iran Claims Found A Perfect Audience In Trump,Jesselyn Cook,https://www.huffingtonpost.com/entry/netanyahu-trump-iran_us_5af1f26ae4b0c4f19327b5c7,"Last month's ""Iran lied"" presentation went over better than the ""Bibi Bomb.""",2018-05-08
WORLD NEWS,Kim Vows To Tame 'Mentally Deranged' Trump As North Korea Threatens H-Bomb Test,Jesselyn Cook and Nick Visser,https://www.huffingtonpost.com/entry/north-korea-kim-jong-un-response-donald-trump_us_59c43884e4b0cdc773301817,“I will surely and definitely tame the mentally deranged U.S. dotard with fire.”,2017-09-21
WORLD NEWS,Cathay Pacific Crew Say They Saw North Korean Missile 'Blow Up And Fall Apart',Dominique Mosbergen,https://www.huffingtonpost.com/entry/cathay-pacific-north-korea-missile_us_5a2525cde4b0a02abe923b35,The airline said it would not alter its flight routes in the region despite the suspected sighting.,2017-12-04
WORLD NEWS,CNN's Wolf Blitzer Suggests Barcelona Attack Is A 'Copycat' of Charlottesville,Jenna Amatulli,https://www.huffingtonpost.com/entry/cnn-wolf-blitzer-barcelona-copycat-charlottesville_us_5996014be4b0e8cc855c5db6,"The anchor notes both tragedies stemmed from the same ""killing device.""",2017-08-17
WORLD NEWS,British Muslims Were Vigilant And Defiant On 'Punish A Muslim' Day,Carol Kuruvilla,https://www.huffingtonpost.com/entry/british-muslims-punish-a-muslim-day_us_5ac3e317e4b0ac473edaeb4f,"In the U.K. and U.S., people worked to turn a day of fear into a day of solidarity.",2018-04-03
WORLD NEWS,United Nations Passes New Sanctions Against North Korea,Nick Visser,https://www.huffingtonpost.com/entry/united-nations-north-korea-sanctions_us_59b70fffe4b027c149e1b7a6,"The penalties fall short of those requested by the Trump administration, however.",2017-09-11
WORLD NEWS,NBC Apologizes For Commentator's Japan Remarks At Olympic Opening Ceremony,"By Liana B. Baker, Reuters",https://www.huffingtonpost.com/entry/nbc-apologizes-winter-olympics_us_5a802c7ce4b0c6726e144b52,Joshua Cooper Ramo sparked anger with a comment about Japan serving as an example to South Korea.,2018-02-11
WORLD NEWS,The Dictator Whose Hunger For Power Helped Tear Yemen Apart Is Dead,Nick Robins-Early,https://www.huffingtonpost.com/entry/saleh-yemen-dead_us_5a256813e4b03c44072f03ba,Ali Abdullah Saleh was killed after decades of manipulating the country's politics for his own gain.,2017-12-05
WORLD NEWS,Daredevil 'Rooftopper' Plunges To His Death From Chinese High Rise,Mary Papenfuss,https://www.huffingtonpost.com/entry/wu-yongning-62story-death-plunge_us_5a2f4b45e4b01598ac477b94,Wu Yongning's own video of tragedy goes viral.,2017-12-12
WORLD NEWS,From America With Love,"Nick Turse, ContributorManaging Editor, TomDispatch.com",https://www.huffingtonpost.com/entry/from-america-with-love_us_59f684a6e4b07fdc5fbf08e8,"U.S. commandos are a ""persistent presence” on Russia’s doorstep.",2017-10-30
WORLD NEWS,"As Nobel Laureate Liu Xiaobo's Ashes Are Scattered At Sea, Chinese Activists Cry Foul",Dominique Mosbergen,https://www.huffingtonpost.com/entry/liu-xiaobo-ashes-cremation-sea-burial_us_596b7e42e4b0d6341fe990e2,"Liu was silenced, they say -- even in death.",2017-07-16
WORLD NEWS,Myanmar Steps Up Campaign Against Rohingya By Bulldozing Villages: Report,Willa Frej,https://www.huffingtonpost.com/entry/myanmar-bulldozing-rohingya-villages_us_5aa67a05e4b01b9b0a3d3a1c,And the government is building military bases and new villages in their place.,2018-03-12
WORLD NEWS,"No More New Gas and Diesel Cars From 2040, U.K. Vows",Dominique Mosbergen,https://www.huffingtonpost.com/entry/britain-gas-diesel-cars-ban_us_597866b9e4b0a8a40e83e252,The announcement comes just a few weeks after France made a similar pledge.,2017-07-26
WORLD NEWS,"What Puigdemont Didn't Achieve, Rajoy Gifted Him","Esther Palomera, ContributorPolitical chronicler",https://www.huffingtonpost.com/entry/what-puigdemont-didnt-achieve-rajoy-gifted-him_us_59d3f5c0e4b0218923e5f2c2,"What Mas, Puigdemont, Junqueras and Romeva hadn’t achieved for years, the government did in just 24 hours.",2017-10-03
WORLD NEWS,"At Least 3 Dead, 9 Injured In Explosion At Bogota Shopping Center","Helen Murphy and Nelson Bocanegra, Reuters",https://www.huffingtonpost.com/entry/bogota-explosion-shopping-center_us_5945d5d1e4b01eab7a2e2d6c,Police said the device was placed in a toilet bowl in the second-floor restroom.,2017-06-18
WORLD NEWS,UN Rebukes Trump’s Jerusalem Move In Overwhelming Vote,,https://www.huffingtonpost.com/entry/un-vote-jerusalem-trump_us_5a3beeade4b025f99e158445,He had threatened to cut funding to countries that voted against him.,2017-12-21
WORLD NEWS,Hurricane Irma Strengthens To Category 5 Storm,"Ian Simpson, Reuters",https://www.huffingtonpost.com/entry/puerto-rico-emergency-irma_us_59ad9b9fe4b0dfaafcf1dc50,Irma is expected to reach southern Florida on Saturday.,2017-09-04
WORLD NEWS,"News Roundup for October 3, 2017","Outspeak, ContributorOutspeak™ is the opinion outlet for digital storytellers every...",https://www.huffingtonpost.com/entry/news-roundup-for-october-3-2017_us_59d3ba9ae4b08c2a000ddc25,"The news and the blues seem synonymous these days. 1. After days of shortage, fuel has finally arrived in Puerto Rico. The",2017-10-03
WORLD NEWS,"News Roundup for June 21, 2017","Outspeak, ContributorOutspeak™ is the opinion outlet for digital storytellers every...",https://www.huffingtonpost.com/entry/news-roundup-for-june-21-2017_us_594aa603e4b062254f3a5ad8,News is never not weird anymore. 1. Travis Kalanick has resigned as Uber’s C.E.O. after pressure from their board. This is,2017-06-21
WORLD NEWS,German Carmakers Paid For Studies That Tested Toxic Fumes On Humans And Monkeys,Nina Golgowski,https://www.huffingtonpost.com/entry/study-monkeys-vw-exhaust-fumes_us_5a6f5006e4b06e25326a3a9b,"BMW, Daimler and Volkswagen have distanced themselves from the studies or apologized.",2018-02-01
WORLD NEWS,Stricken Tanker Leaks 8-Mile Long Oil Slick In East China Sea,,https://www.huffingtonpost.com/entry/oil-tanker-east-china-sea_us_5a5c8c1de4b03c4189675c03,A clean-up effort has begun and rescue teams have called a halt to the large-scale search for survivors.,2018-01-15
WORLD NEWS,A Sikh Politician Just Became The First Person Of Color To Lead A Major Canadian Political Party,Carol Kuruvilla,https://www.huffingtonpost.com/entry/jagmeet-singh-sikh_us_59d26a3de4b05f005d35d2cb,Jagmeet Singh is the new leader of Canada's New Democratic Party.,2017-10-02
WORLD NEWS,"Are We Going To Abandon Kurdistan? A Call From Bernard-Henri Lévy, Bernard-Kouchner, Salman Rushdie, Adam Michnik...","Bernard-Henri Lévy, ContributorFrench philosopher and writer",https://www.huffingtonpost.com/entry/are-we-going-to-abandon-kurdistan-a-call-from-bernard_us_59ddfa04e4b0b992a8214838,The ill winds of history are blowing again toward Kurdistan. Serious threats have been made by Kurdistan’s powerful neighbors,2017-10-11
WORLD NEWS,"In Fukushima Milestone, Underwater Robot Likely Finds Melted Nuclear Fuel",Dominique Mosbergen,https://www.huffingtonpost.com/entry/fukushima-melted-nuclear-fuel-robot_us_59748002e4b09e5f6ccfd72d,This discovery could mark a turning point in the complicated cleanup of the nuclear facility.,2017-07-23
WORLD NEWS,"FALSE ALARM: No New Missile Attack On Syrian Air Defenses, Pro-Assad Commander Says",,https://www.huffingtonpost.com/entry/syria-attack-false-alarm_us_5ad5bdcfe4b077c89cec68b7,The commander attributed the malfunction to “a joint electronic attack” by Israel and the U.S. targeting the Syrian radar system.,2018-04-17
WORLD NEWS,"First Aid Convoys Reach Besieged Syrian Region, But Lack Key Medical Supplies","Angus McDowall and Stephanie Nebehay, Reuters",https://www.huffingtonpost.com/entry/ghouta-syria-first-aid-convoys_us_5a9d1b4ce4b089ec353c941e,"Government authorities 
are preventing surgical kits, insulin, dialysis equipment and other supplies from reaching the enclave of 400,000 people.",2018-03-05
WORLD NEWS,The Unfinished Six Day War: An Open Letter To Prime Minister Netanyahu,"Alon Ben-Meir, ContributorSenior Fellow, Center for Global Affairs, NYU",https://www.huffingtonpost.com/entry/the-unfinished-six-day-war-an-open-letter-to-prime_us_593ea5abe4b094fa859f1a46,To blame the Palestinians for the lack of peace is hypocritical at best.,2017-06-12
WORLD NEWS,Dalai Lama: Buddha Would Have Helped Persecuted Rohingya Refugees,Antonia Blumberg,https://www.huffingtonpost.com/entry/dalai-lama-buddha-would-have-helped-persecuted-rohingya-refugees_us_59b82d8ee4b02da0e13ce47a,The Tibetan spiritual leader made his comments as hundreds of thousands of refugees are fleeing Buddhist-majority Myanmar.,2017-09-12
WORLD NEWS,"Winter Olympics Organizers Confirm Cyber Attack, But Refuse To Reveal Source","Karolos Grohmann, Reuters",https://www.huffingtonpost.com/entry/cyber-attack-winter-olympics-pyeongchang_us_5a801645e4b0c6726e144204,"A cyber attack disrupted Friday’s opening ceremony, but ""all issues were resolved and recovered"" by Saturday, Games organizers said.",2018-02-11
WORLD NEWS,Turkish War Planes Strike Northern Syria As Assad Continues Bombing South,"Ellen Francis, Reuters",https://www.huffingtonpost.com/entry/syria-ghouta-afrin-attacks-thousands-flee_us_5aad4afee4b0c33361b0dd08,Two different offensives in recent days have prompted an exodus of thousands of civilians.,2018-03-17
WORLD NEWS,Syria's Ghouta Residents 'Wait To Die' As More Bombs Fall,,https://www.huffingtonpost.com/entry/syria-ghouta-residents-bombs_us_5a8dae74e4b03414379c9f2d,More than 300 have been killed since Sunday.,2018-02-21
WORLD NEWS,The Semtex President,"John Feffer, ContributorDirector, Foreign Policy In Focus; Author, 'Aftershock: A Jour...",https://www.huffingtonpost.com/entry/the-semtex-president_us_59e4f073e4b02e99c58358c3,"Every few years — sometimes four, sometimes eight — America’s political mood swings from one pole to another. It’s a not",2017-10-16
WORLD NEWS,Ecuador’s School Food Is Bad For Kids — And The Environment,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/ecuadors-school-food-is-bad-for-kids-and-the-environment_us_59d40a0de4b02508a0a07af7,"By Irene Torres, Aarhus University Each year, malnutrition costs Ecuador the equivalent of 4.3% of its gross domestic product",2017-10-13
WORLD NEWS,Iran Says Europe's Support For Nuclear Deal Isn't Enough After America's Withdrawal,"Alissa de Carbonnel, Reuters",https://www.huffingtonpost.com/entry/iran-europe-nuclear-deal-not-enough_us_5b029582e4b0463cdba41588,"“We have to preserve this agreement so we don’t have to negotiate a new agreement,” the EU's energy chief said.",2018-05-21
WORLD NEWS,ISIS Losing Its 'Capital' Is A Pivotal Defeat For The Terrorist Group,Nick Robins-Early,https://www.huffingtonpost.com/entry/raqqa-isis-syria_us_59e36c76e4b03a7be5813ab4,U.S.-backed forces have finally retaken the Syrian city of Raqqa.,2017-10-17
WORLD NEWS,'Dotard’ vs. 'Rocketman': The Nuclear Standoff That Rattled 2017,Jesselyn Cook,https://www.huffingtonpost.com/entry/dotard-vs-rocketman-the-nuclear-standoff-that-rattled-2017_us_5a3e8bdce4b0b0e5a7a27be6,Clashes between Donald Trump and Kim Jong Un dominated headlines this year.,2017-12-26
WORLD NEWS,"China Being A 'Bully' In South China Sea, McCain Tells Australians",,https://www.huffingtonpost.com/entry/china-being-a-bully-in-south-china-sea-mccain-tells-australians_us_592d646ae4b0065b20b82e70,"Australia, a staunch U.S. ally, has so far refused to participate in freedom-of-navigation exercises in the fear of alienating Beijing.",2017-05-30
WORLD NEWS,Why Tunisia’s Banks Are Its Main Economic Weakness,"The Conversation Global, ContributorThe Conversation is a collaboration between editors and academ...",https://www.huffingtonpost.com/entry/why-tunisias-banks-are-its-main-economic-weakness_us_593aa02ee4b094fa859f1798,"Banks are in such poor conditions that it affects Tunisians’ day to day lives. Zoubeir Souissi/Reuters, FAL Ben Hamadi Zouhour",2017-06-09
WORLD NEWS,Service Member Missing After U.S. Black Hawk Helicopter Crashes Off Yemen,,https://www.huffingtonpost.com/entry/helicopter-crash-yemen_us_59a1696be4b05710aa5c7ccb,Five other service members aboard the aircraft had been rescued after the crash.,2017-08-26
WORLD NEWS,Trump Claims Mexico's President Praised His Border Policy. Mexico Says Nope.,Nick Robins-Early,https://www.huffingtonpost.com/entry/mexico-trump-border-phone-call_us_598228a7e4b00f0084adce0b,"No such phone call took place, says Mexico's foreign affairs ministry.",2017-08-02
WORLD NEWS,"Taliban Militants Attack Army Base In Kandahar, Kill Dozens Of Afghan Soldiers",,https://www.huffingtonpost.com/entry/taliban-attack-afghan-army-base_us_5978708be4b0a8a40e83ea6b,The attack underlined the steadily deteriorating security in much of the country.,2017-07-26
WORLD NEWS,Mexican Presidential Candidate Calls For Cutting Off Thieves' Hands,"Frank Jack Daniel, Reuters",https://www.huffingtonpost.com/entry/mexican-presidential-debate-el-bronco_us_5add86dee4b089e33c899661,"“We have to cut off the hands of those who rob. It’s that simple.""",2018-04-23
WORLD NEWS,"The Actual Rohingya Death Toll Is 22 Times Higher Than Official Estimate, Survey Shows",Willa Frej,https://www.huffingtonpost.com/entry/rohingya-death-doctors-without-borders_us_5a3253d9e4b01bdd765a24f1,"In one month, thousands were burned, beaten, or shot to death, according to Doctors Without Borders.",2017-12-14
WORLD NEWS,Women Fight Back After Assaults At Music Festivals Down Under,Josh Butler,https://www.huffingtonpost.com/entry/australia-music-festival-assault_us_5a4ad78ce4b025f99e1d0378,One collared a man who groped her; another punched her attacker in the head.,2018-01-02
WORLD NEWS,Trump And Netanyahu Walk In Lockstep On Iran,"Marjorie Cohn, ContributorProfessor Emerita at Thomas Jefferson School of Law",https://www.huffingtonpost.com/entry/trump-and-netanyahu-walk-in-lockstep-on-iran_us_59e8a513e4b0153c4c3ec579,We must apply pressure on both Congress and the White House to retain the Iran deal.,2017-10-19
WORLD NEWS,"As Socialism Destroys Venezuela, Only Its People, Not U.S. Military, Can Restore Democracy","Doug Bandow, ContributorContributing writer, policy analyst, one who tilts at windmills",https://www.huffingtonpost.com/entry/as-socialism-destroys-venezuela-only-its-people-not_us_599d81efe4b02289f7619153,President Donald Trump has turned into the warmonger he criticized when running against Hillary Clinton. He just announced,2017-08-23
WORLD NEWS,Australian Police Shoot Dead Gunman In Melbourne Hostage Taking,,https://www.huffingtonpost.com/entry/melbourne-hostage-shooting_us_593563fee4b02478cb9d4673,ISIS claimed responsibility for the confrontation.,2017-06-05
WORLD NEWS,Self-Determination Is An Inalienable Right,"Alon Ben-Meir, ContributorSenior Fellow, Center for Global Affairs, NYU",https://www.huffingtonpost.com/entry/self-determination-is-an-inalienable-right_us_59fc895ee4b09887ad6f3f74,The Iraqi Kurds’ referendum that was conducted several weeks ago won an overwhelming majority in favor of independence but,2017-11-03
WORLD NEWS,Australia Swelters Through Third Warmest Year On Record,Eoin Blackwell,https://www.huffingtonpost.com/entry/australia-third-warmest-year-on-record_us_5a5591bde4b0d614e48abdc7,Seven of the country's 10 warmest years have occurred since 2005.,2018-01-10
WORLD NEWS,Rockets Hit Kabul Airport Shortly After James Mattis Arrives In Afghanistan,,https://www.huffingtonpost.com/entry/james-mattis-kabul-airport-attack_us_59cb7981e4b05063fe0dde8c,ISIS claimed responsibility for the incident.,2017-09-27
WORLD NEWS,Trump's Tensions With The U.K. Just Got Even Worse,Willa Frej,https://www.huffingtonpost.com/entry/trump-tensions-uk-worse_us_5a1fe3f5e4b0392a4ebb5c4d,Politicians in the U.K. have message for the U.S. president: delete your account.,2017-11-30
WORLD NEWS,Ex-Italian P.M. Berlusconi Reportedly Ordered To Stand Trial On Judicial Corruption Charge,,https://www.huffingtonpost.com/entry/ex-italian-pm-berlusconi-reportedly-ordered-to-stand-trial-on-judicial-corruption-charge_us_5a2050afe4b0392a4ebc44a6,"The trial will begin in the Tuscan city of Siena in February, the source said.",2017-11-30
